n,steps,r_start,depth_len,selected_depths,selected_count,selected_depths_are_prefix,selected_depths_are_consecutive,frontier_depth,max_selected_depth,missing_selected_depths,min_selected_margin,max_unselected_margin,margin_profile
2683,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
2685,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:7;3:2;4:1;5:2;6:1;7:0;8:-1;9:0;10:0;11:0
2687,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:6;3:6;4:5;5:3;6:1;7:-1;8:-1;9:0;10:0;11:0
2689,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2691,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2693,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2695,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2697,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2699,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2701,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2703,128,2,10,2,1,True,True,3,2,,6,0,2:6;3:-1;4:-3;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2705,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2707,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2709,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:3;3:3;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
2711,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2713,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-4;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2715,128,2,10,2;3;5,3,False,False,6,5,4,1,0,2:2;3:1;4:0;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
2717,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2719,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
2721,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2723,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:2;3:3;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
2725,128,2,10,2;3;4;5;6;7,6,True,True,8,7,,1,0,2:6;3:4;4:4;5:3;6:2;7:1;8:0;9:-1;10:0;11:0
2727,128,2,10,5,1,False,True,6,5,2;3;4,1,0,2:0;3:-1;4:0;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
2729,128,2,10,2;3;4;5;6;7;8;9,8,True,True,10,9,,1,0,2:9;3:11;4:9;5:6;6:3;7:2;8:2;9:1;10:0;11:-1
2731,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2733,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2735,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-3;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2737,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2739,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2741,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2743,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2745,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2747,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2749,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2751,128,2,10,2;3;4;5,4,True,True,6,5,,2,0,2:12;3:7;4:5;5:2;6:-2;7:0;8:-1;9:0;10:0;11:0
2753,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2755,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2757,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2759,128,2,10,2,1,True,True,3,2,,6,0,2:6;3:-1;4:-3;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2761,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2763,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2765,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2767,128,2,10,2;3;5,3,False,False,6,5,4,1,0,2:3;3:1;4:0;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
2769,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2771,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2773,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2775,128,2,10,,0,True,True,2,0,,0,0,2:-7;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2777,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2779,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2781,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2783,128,2,10,2;3,2,True,True,4,3,,1,0,2:4;3:1;4:-1;5:-3;6:0;7:0;8:0;9:0;10:0;11:0
2785,128,2,10,3,1,False,True,4,3,2,1,0,2:-2;3:1;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
2787,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2789,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-1;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2791,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2793,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-2;4:-3;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2795,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2797,128,2,10,,0,True,True,2,0,,0,0,2:-6;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2799,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:-2;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2801,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2803,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:4;3:4;4:1;5:0;6:0;7:-1;8:0;9:0;10:0;11:0
2805,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2807,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2809,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-4;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2811,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-3;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2813,128,2,10,2;3,2,True,True,4,3,,1,0,2:6;3:1;4:-1;5:-3;6:-1;7:0;8:0;9:0;10:0;11:0
2815,128,2,10,2;4;5,3,False,False,6,5,3,1,0,2:8;3:0;4:1;5:2;6:0;7:0;8:-1;9:0;10:0;11:0
2817,128,2,10,2;3,2,True,True,4,3,,2,0,2:6;3:2;4:0;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2819,128,2,10,2;3,2,True,True,4,3,,1,0,2:3;3:1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2821,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2823,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2825,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
2827,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:8;3:6;4:4;5:3;6:1;7:-1;8:-1;9:0;10:0;11:0
2829,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2831,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2833,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2835,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2837,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2839,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-2;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2841,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:-2;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2843,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:7;3:2;4:1;5:0;6:-1;7:-1;8:0;9:0;10:0;11:0
2845,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:2;3:3;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
2847,128,2,10,2,1,True,True,3,2,,7,0,2:7;3:-1;4:-2;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
2849,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:1;3:3;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
2851,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2853,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2855,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2857,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-3;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2859,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2861,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2863,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2865,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2867,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2869,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2871,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:5;3:1;4:3;5:2;6:1;7:0;8:-1;9:0;10:0;11:0
2873,128,2,10,2;3;4;5;6;7;8;9,8,True,True,10,9,,1,0,2:7;3:11;4:9;5:6;6:3;7:2;8:2;9:1;10:0;11:-1
2875,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2877,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2879,128,2,10,2,1,True,True,3,2,,7,0,2:7;3:0;4:0;5:0;6:-2;7:0;8:0;9:0;10:0;11:0
2881,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2883,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2885,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2887,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-3;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2889,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-2;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2891,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2893,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2895,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2897,128,2,10,2,1,True,True,3,2,,6,0,2:6;3:0;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2899,128,2,10,2;3,2,True,True,4,3,,1,0,2:6;3:1;4:-1;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
2901,128,2,10,,0,True,True,2,0,,0,0,2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2903,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-4;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2905,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2907,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2909,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2911,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-1;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2913,128,2,10,2;5,2,False,False,6,5,3;4,1,0,2:3;3:0;4:0;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
2915,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2917,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2919,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:8;3:3;4:1;5:-2;6:-3;7:0;8:0;9:0;10:0;11:0
2921,128,2,10,,0,True,True,2,0,,0,0,2:-7;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2923,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2925,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2927,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-2;4:-3;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2929,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2931,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2933,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:0;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2935,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2937,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2939,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2941,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2943,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:8;3:4;4:1;5:-1;6:-1;7:-1;8:0;9:0;10:0;11:0
2945,128,2,10,,0,True,True,2,0,,0,0,2:-6;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2947,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2949,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2951,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2953,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2955,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2957,128,2,10,,0,True,True,2,0,,0,0,2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2959,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2961,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2963,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2965,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2967,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2969,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2971,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2973,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-2;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
2975,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:0;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
2977,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
2979,128,2,10,,0,True,True,2,0,,0,0,2:-6;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2981,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-2;4:-2;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2983,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-3;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
2985,128,2,10,2;3,2,True,True,4,3,,2,0,2:7;3:2;4:0;5:-1;6:-2;7:0;8:0;9:0;10:0;11:0
2987,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2989,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2991,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2993,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2995,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2997,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
2999,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3001,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3003,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3005,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-3;4:-3;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
3007,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:0;4:-1;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
3009,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3011,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3013,128,2,10,,0,True,True,2,0,,0,0,2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3015,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-3;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3017,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3019,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
3021,128,2,10,2;3,2,True,True,4,3,,1,0,2:4;3:1;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
3023,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:6;3:3;4:1;5:2;6:1;7:0;8:-1;9:0;10:0;11:0
3025,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
3027,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-3;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3029,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
3031,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:9;3:1;4:2;5:2;6:0;7:0;8:-1;9:0;10:0;11:0
3033,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3035,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
3037,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3039,128,2,10,2;3,2,True,True,4,3,,1,0,2:5;3:1;4:-1;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
3041,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-1;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
3043,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
3045,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3047,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-4;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3049,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-1;4:-2;5:-2;6:0;7:0;8:0;9:0;10:0;11:0
3051,128,2,10,2,1,True,True,3,2,,6,0,2:6;3:0;4:-3;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
3053,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-4;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
3055,128,2,10,2;3;5,3,False,False,6,5,4,1,0,2:3;3:1;4:0;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
3057,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
3059,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3061,128,2,10,2;3,2,True,True,4,3,,1,0,2:1;3:1;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
3063,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3065,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
3067,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3069,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:4;3:2;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
3071,128,2,10,2;3;4;5;6;7;8,7,True,True,9,8,,1,0,2:8;3:10;4:8;5:5;6:2;7:1;8:1;9:0;10:-1;11:0
3073,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
3075,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-3;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
3077,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3079,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-3;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
3081,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-3;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
3083,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
3085,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
